store_id,store_name,address,city,state,zip_code,phone,store_format,country,status,cvs_pharmacy,starbucks,drive_up_pickup
T-2897,Target AK North City #2,225 Commerce Way,AK North City,AK,50117,(690) 753-1533,Standard,US,Open,Yes,Yes,Yes
T-2898,Target AK South City #3,350 Retail Blvd,AK South City,AK,50224,(715) 555-7450,Standard,US,Open,Yes,Yes,Yes
T-2899,Target VT Central City #1,100 Main St,VT Central City,VT,50010,(903) 994-3863,SuperTarget,US,Open,Yes,Yes,Yes
T-2900,Target VT North City #2,225 Commerce Way,VT North City,VT,50117,(669) 323-9490,Standard,US,Open,Yes,Yes,Yes
T-2901,Target WY Central City #1,100 Main St,WY Central City,WY,50010,(672) 523-1137,SuperTarget,US,Open,Yes,Yes,Yes
T-2902,Target WY North City #2,225 Commerce Way,WY North City,WY,50117,(213) 890-4452,Standard,US,Open,Yes,Yes,Yes
T-2903,Target DC Central City #1,100 Main St,DC Central City,DC,50010,(589) 794-2650,SuperTarget,US,Open,Yes,Yes,Yes
T-2904,Target DC North City #2,225 Commerce Way,DC North City,DC,50117,(534) 570-5254,Standard,US,Open,Yes,Yes,Yes
T-2905,Target DC South City #3,350 Retail Blvd,DC South City,DC,50224,(392) 761-5306,Standard,US,Open,Yes,Yes,Yes
T-2906,Target DC Central City #4,475 Main St,DC Central City,DC,50031,(443) 475-8722,Standard,US,Open,Yes,Yes,Yes
T-2907,Target DC North City #5,600 Commerce Way,DC North City,DC,50138,(828) 551-6995,Standard,US,Open,Yes,Yes,Yes
T-2908,Target MO East City #1,100 Market St,MO East City,MO,50027,(884) 951-6055,Standard,US,Open,Yes,Yes,Yes
T-2909,Target TN South City #2,225 Retail Blvd,TN South City,TN,50067,(287) 945-7937,Standard,US,Open,Yes,Yes,Yes
T-2910,Target KS Central City #3,350 Main St,KS Central City,KS,50065,(314) 448-4722,Standard,US,Open,Yes,Yes,Yes
T-2911,Target NJ North City #4,475 Commerce Way,NJ North City,NJ,50045,(340) 902-5324,Standard,US,Open,Yes,Yes,Yes
T-2912,Target NE West City #5,600 Shopping Center Dr,NE West City,NE,50019,(370) 490-7799,SuperTarget,US,Open,Yes,Yes,Yes
T-2913,Target IL West City #6,725 Shopping Center Dr,IL West City,IL,50079,(781) 406-3630,SuperTarget,US,Open,Yes,Yes,Yes
T-2914,Target WV Central City #7,850 Main St,WV Central City,WV,50089,(949) 270-9291,Standard,US,Open,Yes,Yes,Yes
T-2915,Target WV Central City #8,975 Main St,WV Central City,WV,50067,(915) 434-4737,Standard,US,Open,Yes,Yes,Yes
T-2916,Target OK West City #9,1100 Shopping Center Dr,OK West City,OK,50058,(223) 915-9828,Standard,US,Open,Yes,Yes,Yes
T-2917,Target KY North City #10,1225 Commerce Way,KY North City,KY,50028,(429) 478-1953,Standard,US,Open,Yes,Yes,Yes
T-2918,Target AL Central City #11,1350 Main St,AL Central City,AL,50010,(620) 602-1623,Standard,US,Open,Yes,Yes,Yes
T-2919,Target OK East City #12,1475 Market St,OK East City,OK,50053,(310) 524-4704,Standard,US,Open,Yes,Yes,Yes
T-2920,Target ND South City #13,1600 Retail Blvd,ND South City,ND,50023,(407) 347-3691,Standard,US,Open,Yes,Yes,Yes
T-2921,Target MN East City #14,1725 Market St,MN East City,MN,50011,(318) 528-6811,SuperTarget,US,Open,Yes,Yes,Yes
T-2922,Target SD West City #15,1850 Shopping Center Dr,SD West City,SD,50035,(293) 328-6657,Standard,US,Open,Yes,Yes,Yes
T-2923,Target WY North City #16,1975 Commerce Way,WY North City,WY,50061,(231) 636-5480,Standard,US,Open,Yes,Yes,Yes
T-2924,Target NC South City #17,2100 Retail Blvd,NC South City,NC,50082,(510) 642-5414,SuperTarget,US,Open,Yes,Yes,Yes
T-2925,Target CO West City #18,2225 Shopping Center Dr,CO West City,CO,50091,(727) 762-9622,Standard,US,Open,Yes,Yes,Yes
T-2926,Target CA South City #19,2350 Retail Blvd,CA South City,CA,50085,(286) 781-8016,Standard,US,Open,Yes,Yes,Yes
T-2927,Target MS East City #20,2475 Market St,MS East City,MS,50087,(233) 737-3147,Standard,US,Open,Yes,Yes,Yes
T-2928,Target UT East City #21,2600 Market St,UT East City,UT,50041,(303) 587-4022,Standard,US,Open,Yes,Yes,Yes
T-2929,Target ME Central City #22,2725 Main St,ME Central City,ME,50088,(878) 496-1644,Standard,US,Open,Yes,Yes,Yes
T-2930,Target WV Central City #23,2850 Main St,WV Central City,WV,50029,(872) 952-6987,Standard,US,Open,Yes,Yes,Yes
T-2931,Target DE North City #24,2975 Commerce Way,DE North City,DE,50033,(658) 921-3961,Standard,US,Open,Yes,Yes,Yes
T-2932,Target AR South City #25,3100 Retail Blvd,AR South City,AR,50012,(273) 414-9198,Standard,US,Open,Yes,Yes,Yes
T-2933,Target NC South City #26,3225 Retail Blvd,NC South City,NC,50033,(943) 284-6205,SuperTarget,US,Open,Yes,Yes,Yes
T-2934,Target UT North City #27,3350 Commerce Way,UT North City,UT,50097,(605) 530-8652,Standard,US,Open,Yes,Yes,Yes
T-2935,Target KS West City #28,3475 Shopping Center Dr,KS West City,KS,50068,(420) 201-7787,Small-format,US,Open,Yes,Yes,Yes
T-2936,Target NH South City #29,3600 Retail Blvd,NH South City,NH,50053,(944) 927-7901,Standard,US,Open,Yes,Yes,Yes
T-2937,Target SC South City #30,3725 Retail Blvd,SC South City,SC,50077,(845) 475-7895,Small-format,US,Open,Yes,Yes,Yes
T-2938,Target PA Central City #31,3850 Main St,PA Central City,PA,50038,(634) 973-6544,Standard,US,Open,Yes,Yes,Yes
T-2939,Target TN North City #32,3975 Commerce Way,TN North City,TN,50059,(567) 581-7075,Standard,US,Open,Yes,Yes,Yes
T-2940,Target WY North City #33,4100 Commerce Way,WY North City,WY,50037,(295) 947-6943,Standard,US,Open,Yes,Yes,Yes
T-2941,Target VA Central City #34,4225 Main St,VA Central City,VA,50069,(917) 802-9548,Standard,US,Open,Yes,Yes,Yes
T-2942,Target GA North City #35,4350 Commerce Way,GA North City,GA,50069,(868) 386-3529,Standard,US,Open,Yes,Yes,Yes
T-2943,Target NV South City #36,4475 Retail Blvd,NV South City,NV,50094,(693) 912-3815,Standard,US,Open,Yes,Yes,Yes
T-2944,Target NH West City #37,4600 Shopping Center Dr,NH West City,NH,50074,(422) 285-5961,SuperTarget,US,Open,Yes,Yes,Yes
T-2945,Target OH Central City #38,4725 Main St,OH Central City,OH,50019,(601) 508-2033,Standard,US,Open,Yes,Yes,Yes
T-2946,Target NE Central City #39,4850 Main St,NE Central City,NE,50039,(806) 887-7637,SuperTarget,US,Open,Yes,Yes,Yes
T-2947,Target RI South City #40,4975 Retail Blvd,RI South City,RI,50081,(607) 747-3921,Standard,US,Open,Yes,Yes,Yes
T-2948,Target NM South City #1,5100 Retail Blvd,NM South City,NM,50099,(869) 897-5337,SuperTarget,US,Open,Yes,Yes,Yes
T-2949,Target AL East City #2,5225 Market St,AL East City,AL,50088,(409) 611-5823,Standard,US,Open,Yes,Yes,Yes
T-2950,Target MN North City #3,5350 Commerce Way,MN North City,MN,50034,(932) 419-8977,Standard,US,Open,Yes,Yes,Yes
T-2951,Target MD North City #4,5475 Commerce Way,MD North City,MD,50037,(825) 971-9588,Standard,US,Open,Yes,Yes,Yes
T-2952,Target MN Central City #5,5600 Main St,MN Central City,MN,50098,(566) 553-9016,Small-format,US,Open,Yes,Yes,Yes
T-2953,Target WY Central City #6,5725 Main St,WY Central City,WY,50067,(203) 336-1219,Standard,US,Open,Yes,Yes,Yes
T-2954,Target GA North City #7,5850 Commerce Way,GA North City,GA,50041,(323) 711-6344,SuperTarget,US,Open,Yes,Yes,Yes
T-2955,Target HI East City #8,5975 Market St,HI East City,HI,50029,(613) 549-2651,Standard,US,Open,Yes,Yes,Yes
T-2956,Target NY East City #9,6100 Market St,NY East City,NY,50076,(513) 373-3872,SuperTarget,US,Open,Yes,Yes,Yes
T-2957,Target NM North City #10,6225 Commerce Way,NM North City,NM,50098,(423) 695-6685,SuperTarget,US,Open,Yes,Yes,Yes
T-2958,Target SC South City #11,100 Retail Blvd,SC South City,SC,50041,(697) 508-7053,Standard,US,Open,Yes,Yes,Yes
T-2959,Target MO West City #12,225 Shopping Center Dr,MO West City,MO,50019,(811) 736-2884,SuperTarget,US,Open,Yes,Yes,Yes
T-2960,Target VT North City #13,350 Commerce Way,VT North City,VT,50078,(856) 484-3762,SuperTarget,US,Open,Yes,Yes,Yes
T-2961,Target SC Central City #14,475 Main St,SC Central City,SC,50067,(531) 446-4469,Standard,US,Open,Yes,Yes,Yes
T-2962,Target NV Central City #15,600 Main St,NV Central City,NV,50055,(561) 249-3007,Standard,US,Open,Yes,Yes,Yes
T-2963,Target IA Central City #16,725 Main St,IA Central City,IA,50072,(719) 406-2781,Standard,US,Open,Yes,Yes,Yes
T-2964,Target MA Central City #17,850 Main St,MA Central City,MA,50083,(457) 263-1660,Standard,US,Open,Yes,Yes,Yes
T-2965,Target SD North City #18,975 Commerce Way,SD North City,SD,50090,(441) 345-5373,Standard,US,Open,Yes,Yes,Yes
T-2966,Target MS North City #19,1100 Commerce Way,MS North City,MS,50065,(787) 918-8218,Standard,US,Open,Yes,Yes,Yes
T-2967,Target WI East City #20,1225 Market St,WI East City,WI,50091,(725) 893-1646,Standard,US,Open,Yes,Yes,Yes
T-2968,Target CA North City #21,1350 Commerce Way,CA North City,CA,50040,(799) 830-7304,Standard,US,Open,Yes,Yes,Yes
T-2969,Target AK West City #22,1475 Shopping Center Dr,AK West City,AK,50013,(820) 494-4935,SuperTarget,US,Open,Yes,Yes,Yes
T-2970,Target IA West City #23,1600 Shopping Center Dr,IA West City,IA,50092,(840) 546-2129,Standard,US,Open,Yes,Yes,Yes
T-2971,Target HI South City #24,1725 Retail Blvd,HI South City,HI,50091,(546) 841-6944,Small-format,US,Open,Yes,Yes,Yes
T-2972,Target FL South City #25,1850 Retail Blvd,FL South City,FL,50018,(228) 530-9387,SuperTarget,US,Open,Yes,Yes,Yes
T-2973,Target LA North City #26,1975 Commerce Way,LA North City,LA,50086,(888) 311-9071,Standard,US,Open,Yes,Yes,Yes
T-2974,Target KS South City #27,2100 Retail Blvd,KS South City,KS,50057,(504) 373-4498,Standard,US,Open,Yes,Yes,Yes
T-2975,Target NM South City #28,2225 Retail Blvd,NM South City,NM,50070,(577) 459-8149,Standard,US,Open,Yes,Yes,Yes
T-2976,Target SD Central City #29,2350 Main St,SD Central City,SD,50088,(864) 205-9121,Standard,US,Open,Yes,Yes,Yes
T-2977,Target AR South City #30,2475 Retail Blvd,AR South City,AR,50083,(600) 882-4140,Standard,US,Open,Yes,Yes,Yes
T-2978,Target WA South City #31,2600 Retail Blvd,WA South City,WA,50077,(209) 335-8918,Standard,US,Open,Yes,Yes,Yes
T-2979,Target NE North City #32,2725 Commerce Way,NE North City,NE,50036,(777) 712-8490,Standard,US,Open,Yes,Yes,Yes
T-2980,Target ME West City #33,2850 Shopping Center Dr,ME West City,ME,50049,(817) 851-1503,Standard,US,Open,Yes,Yes,Yes
T-2981,Target HI Central City #34,2975 Main St,HI Central City,HI,50027,(633) 458-7950,Standard,US,Open,Yes,Yes,Yes
T-2982,Target AZ West City #35,3100 Shopping Center Dr,AZ West City,AZ,50065,(747) 801-4292,Standard,US,Open,Yes,Yes,Yes
T-2983,Target KS West City #36,3225 Shopping Center Dr,KS West City,KS,50050,(321) 893-2660,Standard,US,Open,Yes,Yes,Yes
T-2984,Target NV East City #37,3350 Market St,NV East City,NV,50091,(675) 926-8846,Standard,US,Open,Yes,Yes,Yes
T-2985,Target MD East City #38,3475 Market St,MD East City,MD,50015,(253) 432-8282,Standard,US,Open,Yes,Yes,Yes
T-2986,Target AZ South City #39,3600 Retail Blvd,AZ South City,AZ,50074,(959) 543-8551,Standard,US,Open,Yes,Yes,Yes
T-2987,Target AK Central City #40,3725 Main St,AK Central City,AK,50060,(457) 431-1636,Standard,US,Open,Yes,Yes,Yes
T-2988,Target MS North City #1,3850 Commerce Way,MS North City,MS,50088,(855) 520-1890,Standard,US,Open,Yes,Yes,Yes
T-2989,Target ID North City #2,3975 Commerce Way,ID North City,ID,50039,(353) 539-9082,Standard,US,Open,Yes,Yes,Yes
T-2990,Target KS West City #3,4100 Shopping Center Dr,KS West City,KS,50033,(543) 338-9614,Standard,US,Open,Yes,Yes,Yes
T-2991,Target VT Central City #4,4225 Main St,VT Central City,VT,50024,(424) 967-2944,Standard,US,Open,Yes,Yes,Yes
T-2992,Target KS North City #5,4350 Commerce Way,KS North City,KS,50060,(790) 613-3710,Standard,US,Open,Yes,Yes,Yes
T-2993,Target VA West City #6,4475 Shopping Center Dr,VA West City,VA,50019,(365) 297-1134,SuperTarget,US,Open,Yes,Yes,Yes
T-2994,Target SC East City #7,4600 Market St,SC East City,SC,50013,(596) 351-8794,Standard,US,Open,Yes,Yes,Yes
T-2995,Target MS South City #8,4725 Retail Blvd,MS South City,MS,50060,(593) 762-2717,Standard,US,Open,Yes,Yes,Yes
T-2996,Target NM East City #9,4850 Market St,NM East City,NM,50046,(245) 436-6094,Standard,US,Open,Yes,Yes,Yes
T-2997,Target DC East City #10,4975 Market St,DC East City,DC,50056,(818) 837-3110,SuperTarget,US,Open,Yes,Yes,Yes
T-2998,Target TN Central City #11,5100 Main St,TN Central City,TN,50070,(252) 782-4840,Standard,US,Open,Yes,Yes,Yes
T-2999,Target MS East City #12,5225 Market St,MS East City,MS,50045,(959) 760-6166,Standard,US,Open,Yes,Yes,Yes
T-3000,Target OK Central City #13,5350 Main St,OK Central City,OK,50070,(412) 945-2230,Standard,US,Open,Yes,Yes,Yes
T-3001,Target MD North City #14,5475 Commerce Way,MD North City,MD,50072,(388) 877-9872,SuperTarget,US,Open,Yes,Yes,Yes
T-3002,Target KY North City #15,5600 Commerce Way,KY North City,KY,50019,(602) 849-5084,Standard,US,Open,Yes,Yes,Yes
T-3003,Target MT North City #16,5725 Commerce Way,MT North City,MT,50068,(930) 809-4207,Standard,US,Open,Yes,Yes,Yes
T-3004,Target PA North City #17,5850 Commerce Way,PA North City,PA,50066,(312) 810-8382,Standard,US,Open,Yes,Yes,Yes
T-3005,Target MN North City #18,5975 Commerce Way,MN North City,MN,50065,(686) 304-7331,SuperTarget,US,Open,Yes,Yes,Yes
T-3006,Target VT East City #19,6100 Market St,VT East City,VT,50092,(499) 769-2865,Standard,US,Open,Yes,Yes,Yes
T-3007,Target ME West City #20,6225 Shopping Center Dr,ME West City,ME,50023,(714) 792-4432,Standard,US,Open,Yes,Yes,Yes
T-3008,Target OR South City #21,100 Retail Blvd,OR South City,OR,50018,(429) 614-3627,Small-format,US,Open,Yes,Yes,Yes
T-3009,Target GA North City #22,225 Commerce Way,GA North City,GA,50013,(306) 965-7258,Standard,US,Open,Yes,Yes,Yes
T-3010,Target OR Central City #23,350 Main St,OR Central City,OR,50025,(968) 696-6695,SuperTarget,US,Open,Yes,Yes,Yes
T-3011,Target PA Central City #24,475 Main St,PA Central City,PA,50051,(565) 606-4492,Standard,US,Open,Yes,Yes,Yes
T-3012,Target VA Central City #25,600 Main St,VA Central City,VA,50035,(932) 415-2420,SuperTarget,US,Open,Yes,Yes,Yes
T-3013,Target SD West City #26,725 Shopping Center Dr,SD West City,SD,50076,(972) 387-9175,Standard,US,Open,Yes,Yes,Yes
T-3014,Target AK South City #27,850 Retail Blvd,AK South City,AK,50042,(214) 830-7474,Standard,US,Open,Yes,Yes,Yes
T-3015,Target CA South City #28,975 Retail Blvd,CA South City,CA,50043,(841) 713-1110,Small-format,US,Open,Yes,Yes,Yes
T-3016,Target VT Central City #29,1100 Main St,VT Central City,VT,50081,(964) 691-5282,SuperTarget,US,Open,Yes,Yes,Yes
T-3017,Target TN West City #30,1225 Shopping Center Dr,TN West City,TN,50096,(740) 926-8657,Standard,US,Open,Yes,Yes,Yes
T-3018,Target MT Central City #31,1350 Main St,MT Central City,MT,50036,(566) 480-9937,Standard,US,Open,Yes,Yes,Yes
T-3019,Target KS East City #32,1475 Market St,KS East City,KS,50061,(803) 235-4728,Standard,US,Open,Yes,Yes,Yes
T-3020,Target MT North City #33,1600 Commerce Way,MT North City,MT,50088,(753) 241-1712,Standard,US,Open,Yes,Yes,Yes
T-3021,Target OK East City #34,1725 Market St,OK East City,OK,50028,(508) 431-5118,SuperTarget,US,Open,Yes,Yes,Yes
T-3022,Target SC East City #35,1850 Market St,SC East City,SC,50072,(611) 484-1533,Small-format,US,Open,Yes,Yes,Yes
T-3023,Target CO South City #36,1975 Retail Blvd,CO South City,CO,50034,(216) 660-8939,Standard,US,Open,Yes,Yes,Yes
T-3024,Target KY South City #37,2100 Retail Blvd,KY South City,KY,50021,(887) 316-7226,Standard,US,Open,Yes,Yes,Yes
T-3025,Target NE East City #38,2225 Market St,NE East City,NE,50010,(361) 998-7082,SuperTarget,US,Open,Yes,Yes,Yes
T-3026,Target MT North City #39,2350 Commerce Way,MT North City,MT,50078,(884) 405-6625,Standard,US,Open,Yes,Yes,Yes
T-3027,Target GA North City #40,2475 Commerce Way,GA North City,GA,50061,(542) 268-4367,SuperTarget,US,Open,Yes,Yes,Yes
T-3028,Target MS Central City #1,2600 Main St,MS Central City,MS,50050,(299) 602-9752,Small-format,US,Open,Yes,Yes,Yes
T-3029,Target VA North City #2,2725 Commerce Way,VA North City,VA,50028,(888) 243-8201,Small-format,US,Open,Yes,Yes,Yes
T-3030,Target GA East City #3,2850 Market St,GA East City,GA,50081,(715) 347-9296,Standard,US,Open,Yes,Yes,Yes
T-3031,Target WY East City #4,2975 Market St,WY East City,WY,50028,(241) 952-4922,SuperTarget,US,Open,Yes,Yes,Yes
T-3032,Target MD West City #5,3100 Shopping Center Dr,MD West City,MD,50052,(322) 834-5474,Standard,US,Open,Yes,Yes,Yes
T-3033,Target WV West City #6,3225 Shopping Center Dr,WV West City,WV,50055,(878) 412-6162,Standard,US,Open,Yes,Yes,Yes
T-3034,Target WY West City #7,3350 Shopping Center Dr,WY West City,WY,50030,(483) 802-5712,SuperTarget,US,Open,Yes,Yes,Yes
T-3035,Target DC East City #8,3475 Market St,DC East City,DC,50082,(271) 339-8426,SuperTarget,US,Open,Yes,Yes,Yes
T-3036,Target DE Central City #9,3600 Main St,DE Central City,DE,50011,(960) 365-5730,Standard,US,Open,Yes,Yes,Yes
T-3037,Target OK South City #10,3725 Retail Blvd,OK South City,OK,50029,(873) 879-1019,Standard,US,Open,Yes,Yes,Yes
T-3038,Target FL West City #11,3850 Shopping Center Dr,FL West City,FL,50016,(585) 879-1351,Standard,US,Open,Yes,Yes,Yes
T-3039,Target NY South City #12,3975 Retail Blvd,NY South City,NY,50091,(784) 278-2891,Standard,US,Open,Yes,Yes,Yes
T-3040,Target CA North City #13,4100 Commerce Way,CA North City,CA,50067,(633) 846-4467,SuperTarget,US,Open,Yes,Yes,Yes
T-3041,Target AL West City #14,4225 Shopping Center Dr,AL West City,AL,50049,(660) 931-7371,Standard,US,Open,Yes,Yes,Yes
T-3042,Target OK Central City #15,4350 Main St,OK Central City,OK,50049,(446) 727-3966,Standard,US,Open,Yes,Yes,Yes
T-3043,Target MA South City #16,4475 Retail Blvd,MA South City,MA,50066,(618) 752-3563,Standard,US,Open,Yes,Yes,Yes
T-3044,Target AR Central City #17,4600 Main St,AR Central City,AR,50056,(215) 549-4844,Standard,US,Open,Yes,Yes,Yes
T-3045,Target WY South City #18,4725 Retail Blvd,WY South City,WY,50075,(409) 527-9255,Standard,US,Open,Yes,Yes,Yes
T-3046,Target MA Central City #19,4850 Main St,MA Central City,MA,50023,(895) 752-2661,SuperTarget,US,Open,Yes,Yes,Yes
T-3047,Target NV West City #20,4975 Shopping Center Dr,NV West City,NV,50012,(541) 369-7735,Standard,US,Open,Yes,Yes,Yes
T-3048,Target NE East City #21,5100 Market St,NE East City,NE,50063,(640) 910-3529,Standard,US,Open,Yes,Yes,Yes
T-3049,Target RI East City #22,5225 Market St,RI East City,RI,50058,(273) 626-6715,SuperTarget,US,Open,Yes,Yes,Yes
T-3050,Target NM West City #23,5350 Shopping Center Dr,NM West City,NM,50052,(876) 606-3751,Standard,US,Open,Yes,Yes,Yes
T-3051,Target AR North City #24,5475 Commerce Way,AR North City,AR,50014,(883) 756-3091,Standard,US,Open,Yes,Yes,Yes
T-3052,Target NJ North City #25,5600 Commerce Way,NJ North City,NJ,50043,(546) 852-4290,SuperTarget,US,Open,Yes,Yes,Yes
T-3053,Target MD East City #26,5725 Market St,MD East City,MD,50044,(950) 692-1204,Standard,US,Open,Yes,Yes,Yes
T-3054,Target NJ South City #27,5850 Retail Blvd,NJ South City,NJ,50060,(404) 349-8834,Small-format,US,Open,Yes,Yes,Yes
T-3055,Target PA East City #28,5975 Market St,PA East City,PA,50085,(949) 572-3505,Standard,US,Open,Yes,Yes,Yes
T-3056,Target IA North City #29,6100 Commerce Way,IA North City,IA,50094,(957) 640-8794,Standard,US,Open,Yes,Yes,Yes
T-3057,Target HI North City #30,6225 Commerce Way,HI North City,HI,50064,(726) 601-7611,Standard,US,Open,Yes,Yes,Yes
T-3058,Target SC West City #31,100 Shopping Center Dr,SC West City,SC,50054,(383) 201-3181,Standard,US,Open,Yes,Yes,Yes
T-3059,Target AL East City #32,225 Market St,AL East City,AL,50086,(919) 212-3521,Standard,US,Open,Yes,Yes,Yes
T-3060,Target OR South City #33,350 Retail Blvd,OR South City,OR,50034,(774) 516-1254,Standard,US,Open,Yes,Yes,Yes
T-3061,Target NJ East City #34,475 Market St,NJ East City,NJ,50057,(443) 593-8802,SuperTarget,US,Open,Yes,Yes,Yes
T-3062,Target HI North City #35,600 Commerce Way,HI North City,HI,50013,(615) 511-9192,Small-format,US,Open,Yes,Yes,Yes
T-3063,Target UT West City #36,725 Shopping Center Dr,UT West City,UT,50031,(270) 768-5422,Standard,US,Open,Yes,Yes,Yes
T-3064,Target TN West City #37,850 Shopping Center Dr,TN West City,TN,50080,(993) 215-6872,Standard,US,Open,Yes,Yes,Yes
T-3065,Target LA Central City #38,975 Main St,LA Central City,LA,50062,(477) 680-8025,Standard,US,Open,Yes,Yes,Yes
T-3066,Target LA South City #39,1100 Retail Blvd,LA South City,LA,50065,(876) 968-2614,Standard,US,Open,Yes,Yes,Yes
T-3067,Target KS South City #40,1225 Retail Blvd,KS South City,KS,50055,(945) 710-9916,Standard,US,Open,Yes,Yes,Yes
T-3068,Target MN West City #1,1350 Shopping Center Dr,MN West City,MN,50084,(535) 657-9274,Small-format,US,Open,Yes,Yes,Yes
T-3069,Target HI North City #2,1475 Commerce Way,HI North City,HI,50093,(771) 532-4091,Standard,US,Open,Yes,Yes,Yes
